SALESORDERID,SALESORDERITEM,PRODUCTID,NETAMOUNT_x,QUANTITY,DELIVERYDATE,PRECIO_UNITARIO,CREATEDBY,CREATEDAT_x,NETAMOUNT_y,PRODUCTCATEGORY,CREATEDAT_y,WEIGHTUNIT,CURRENCY,PRICE,CREATEDAT
500000255,30,RC-1052,3499.12,1,2019-03-12,3499.12,3,2019-02-10,67907.0,RC,2018-10-03,KG,USD,3999,2018-10-03
500000255,40,EB-1136,4375.0,8,2019-03-12,546.875,3,2019-02-10,67907.0,EB,2018-10-03,KG,USD,5000,2018-10-03
500000255,50,CC-1023,1190.88,2,2019-03-12,595.44,3,2019-02-10,67907.0,CC,2018-10-03,KG,USD,1361,2018-10-03
500000255,60,DB-1083,1049.12,7,2019-03-12,149.8742857142857,3,2019-02-10,67907.0,DB,2018-10-03,KG,USD,1199,2018-10-03
500000256,10,RC-1053,4024.12,9,2019-04-02,447.1244444444444,8,2019-02-10,137603.38,RC,2018-10-03,KG,USD,4599,2018-10-03
500000256,20,EB-1136,4375.0,5,2019-04-02,875.0,8,2019-02-10,137603.38,EB,2018-10-03,KG,USD,5000,2018-10-03
500000256,30,EB-1134,4200.0,5,2019-04-02,840.0,8,2019-02-10,137603.38,EB,2018-10-03,KG,USD,4800,2018-10-03
500000256,40,MB-1032,1136.62,10,2019-04-02,113.66199999999999,8,2019-02-10,137603.38,MB,2018-10-03,KG,USD,1299,2018-10-03
500000256,50,MB-1034,2186.62,3,2019-04-02,728.8733333333333,8,2019-02-10,137603.38,MB,2018-10-03,KG,USD,2499,2018-10-03
500000256,60,MB-1033,3499.12,9,2019-04-02,388.7911111111111,8,2019-02-10,137603.38,MB,2018-10-03,KG,USD,3999,2018-10-03
500000256,70,MB-1032,1136.62,8,2019-04-02,142.0775,8,2019-02-10,137603.38,MB,2018-10-03,KG,USD,1299,2018-10-03
500000257,10,RO-1001,459.38,3,2019-03-15,153.12666666666667,8,2019-02-10,7232.75,RO,2018-10-03,KG,USD,525,2018-10-03
500000257,20,BX-1014,699.12,8,2019-03-15,87.39,8,2019-02-10,7232.75,BX,2018-10-03,KG,USD,799,2018-10-03
500000257,30,BX-1015,261.62,1,2019-03-15,261.62,8,2019-02-10,7232.75,BX,2018-10-03,KG,USD,299,2018-10-03
500000258,10,CB-1162,350.0,10,2019-03-10,35.0,2,2019-02-12,14349.12,CB,2018-10-03,KG,USD,400,2018-10-03
500000258,20,BX-1014,699.12,4,2019-03-10,174.78,2,2019-02-12,14349.12,BX,2018-10-03,KG,USD,799,2018-10-03
500000258,30,CC-1023,1190.88,5,2019-03-10,238.17600000000002,2,2019-02-12,14349.12,CC,2018-10-03,KG,USD,1361,2018-10-03
500000258,40,HB-1176,1049.12,2,2019-03-10,524.56,2,2019-02-12,14349.12,HB,2018-10-03,KG,USD,1199,2018-10-03
500000259,10,HB-1171,611.62,3,2019-04-01,203.87333333333333,6,2019-02-15,64376.38,HB,2018-10-03,KG,USD,699,2018-10-03
500000259,20,RC-1051,2186.62,1,2019-04-01,2186.62,6,2019-02-15,64376.38,RC,2018-10-03,KG,USD,2499,2018-10-03
500000259,30,DB-1083,1049.12,8,2019-04-01,131.14,6,2019-02-15,64376.38,DB,2018-10-03,KG,USD,1199,2018-10-03
500000259,40,RC-1054,4811.62,4,2019-04-01,1202.905,6,2019-02-15,64376.38,RC,2018-10-03,KG,USD,5499,2018-10-03
500000259,50,BX-1013,392.88,4,2019-04-01,98.22,6,2019-02-15,64376.38,BX,2018-10-03,KG,USD,449,2018-10-03
500000259,60,DB-1081,1311.62,7,2019-04-01,187.3742857142857,6,2019-02-15,64376.38,DB,2018-10-03,KG,USD,1499,2018-10-03
500000259,70,RC-1054,4811.62,1,2019-04-01,4811.62,6,2019-02-15,64376.38,RC,2018-10-03,KG,USD,5499,2018-10-03
500000259,80,MB-1033,3499.12,4,2019-04-01,874.78,6,2019-02-15,64376.38,MB,2018-10-03,KG,USD,3999,2018-10-03
500000259,90,RO-1003,630.88,5,2019-04-01,126.176,6,2019-02-15,64376.38,RO,2018-10-03,KG,USD,721,2018-10-03
500000260,10,MB-1034,2186.62,6,2019-04-07,364.43666666666667,2,2019-02-17,88396.0,MB,2018-10-03,KG,USD,2499,2018-10-03
500000260,20,BX-1014,699.12,8,2019-04-07,87.39,2,2019-02-17,88396.0,BX,2018-10-03,KG,USD,799,2018-10-03
500000260,30,CB-1163,252.0,3,2019-04-07,84.0,2,2019-02-17,88396.0,CB,2018-10-03,KG,USD,288,2018-10-03
500000260,40,RC-1052,3499.12,10,2019-04-07,349.912,2,2019-02-17,88396.0,RC,2018-10-03,KG,USD,3999,2018-10-03
500000260,50,RC-1056,2186.62,2,2019-04-07,1093.31,2,2019-02-17,88396.0,RC,2018-10-03,KG,USD,2499,2018-10-03
500000260,60,RC-1056,2186.62,2,2019-04-07,1093.31,2,2019-02-17,88396.0,RC,2018-10-03,KG,USD,2499,2018-10-03
500000260,70,MB-1033,3499.12,4,2019-04-07,874.78,2,2019-02-17,88396.0,MB,2018-10-03,KG,USD,3999,2018-10-03
500000260,80,BX-1011,217.88,8,2019-04-07,27.235,2,2019-02-17,88396.0,BX,2018-10-03,KG,USD,249,2018-10-03
500000260,90,EB-1134,4200.0,1,2019-04-07,4200.0,2,2019-02-17,88396.0,EB,2018-10-03,KG,USD,4800,2018-10-03
500000260,100,EB-1135,2625.0,2,2019-04-07,1312.5,2,2019-02-17,88396.0,EB,2018-10-03,KG,USD,3000,2018-10-03
500000261,10,RC-1052,3499.12,4,2019-04-08,874.78,4,2019-02-19,71939.88,RC,2018-10-03,KG,USD,3999,2018-10-03
500000261,20,HB-1175,786.62,10,2019-04-08,78.662,4,2019-02-19,71939.88,HB,2018-10-03,KG,USD,899,2018-10-03
500000261,30,HB-1172,699.12,2,2019-04-08,349.56,4,2019-02-19,71939.88,HB,2018-10-03,KG,USD,799,2018-10-03
500000261,40,RC-1057,4374.12,2,2019-04-08,2187.06,4,2019-02-19,71939.88,RC,2018-10-03,KG,USD,4999,2018-10-03
500000261,50,EB-1135,2625.0,2,2019-04-08,1312.5,4,2019-02-19,71939.88,EB,2018-10-03,KG,USD,3000,2018-10-03
500000261,60,HB-1176,1049.12,5,2019-04-08,209.82399999999998,4,2019-02-19,71939.88,HB,2018-10-03,KG,USD,1199,2018-10-03
500000261,70,EB-1132,1662.5,2,2019-04-08,831.25,4,2019-02-19,71939.88,EB,2018-10-03,KG,USD,1900,2018-10-03
500000261,80,RC-1053,4024.12,1,2019-04-08,4024.12,4,2019-02-19,71939.88,RC,2018-10-03,KG,USD,4599,2018-10-03
500000261,90,RC-1054,4811.62,4,2019-04-08,1202.905,4,2019-02-19,71939.88,RC,2018-10-03,KG,USD,5499,2018-10-03
500000261,100,HB-1173,567.88,5,2019-04-08,113.576,4,2019-02-19,71939.88,HB,2018-10-03,KG,USD,649,2018-10-03
500000262,10,MB-1034,2186.62,8,2019-04-16,273.3275,2,2019-02-22,94195.5,MB,2018-10-03,KG,USD,2499,2018-10-03
500000262,20,RC-1057,4374.12,4,2019-04-16,1093.53,2,2019-02-22,94195.5,RC,2018-10-03,KG,USD,4999,2018-10-03
500000262,30,EB-1134,4200.0,9,2019-04-16,466.6666666666667,2,2019-02-22,94195.5,EB,2018-10-03,KG,USD,4800,2018-10-03
500000262,40,DB-1083,1049.12,7,2019-04-16,149.8742857142857,2,2019-02-22,94195.5,DB,2018-10-03,KG,USD,1199,2018-10-03
500000262,50,BX-1012,349.12,10,2019-04-16,34.912,2,2019-02-22,94195.5,BX,2018-10-03,KG,USD,399,2018-10-03
500000262,60,CC-1023,1190.88,3,2019-04-16,396.96000000000004,2,2019-02-22,94195.5,CC,2018-10-03,KG,USD,1361,2018-10-03
500000262,70,MB-1033,3499.12,2,2019-04-16,1749.56,2,2019-02-22,94195.5,MB,2018-10-03,KG,USD,3999,2018-10-03
500000263,10,RC-1054,4811.62,8,2019-03-20,601.4525,3,2019-02-22,38493.0,RC,2018-10-03,KG,USD,5499,2018-10-03
500000264,10,BX-1015,261.62,4,2019-03-19,65.405,5,2019-02-25,56505.75,BX,2018-10-03,KG,USD,299,2018-10-03
500000264,20,BX-1013,392.88,7,2019-03-19,56.12571428571429,5,2019-02-25,56505.75,BX,2018-10-03,KG,USD,449,2018-10-03
500000264,30,CB-1163,252.0,5,2019-03-19,50.4,5,2019-02-25,56505.75,CB,2018-10-03,KG,USD,288,2018-10-03
500000264,40,CC-1022,1050.0,7,2019-03-19,150.0,5,2019-02-25,56505.75,CC,2018-10-03,KG,USD,1200,2018-10-03
500000264,50,EB-1135,2625.0,10,2019-03-19,262.5,5,2019-02-25,56505.75,EB,2018-10-03,KG,USD,3000,2018-10-03
500000264,60,RC-1052,3499.12,1,2019-03-19,3499.12,5,2019-02-25,56505.75,RC,2018-10-03,KG,USD,3999,2018-10-03
500000264,70,EB-1132,1662.5,8,2019-03-19,207.8125,5,2019-02-25,56505.75,EB,2018-10-03,KG,USD,1900,2018-10-03
500000264,80,CB-1162,350.0,3,2019-03-19,116.66666666666667,5,2019-02-25,56505.75,CB,2018-10-03,KG,USD,400,2018-10-03
500000265,10,CB-1163,252.0,5,2019-04-15,50.4,11,2019-02-27,111024.38,CB,2018-10-03,KG,USD,288,2018-10-03
500000265,20,MB-1033,3499.12,9,2019-04-15,388.7911111111111,11,2019-02-27,111024.38,MB,2018-10-03,KG,USD,3999,2018-10-03
500000265,30,CB-1163,252.0,1,2019-04-15,252.0,11,2019-02-27,111024.38,CB,2018-10-03,KG,USD,288,2018-10-03
500000265,40,RO-1001,459.38,7,2019-04-15,65.62571428571428,11,2019-02-27,111024.38,RO,2018-10-03,KG,USD,525,2018-10-03
500000265,50,EB-1137,6912.5,2,2019-04-15,3456.25,11,2019-02-27,111024.38,EB,2018-10-03,KG,USD,7900,2018-10-03
500000265,60,DB-1081,1311.62,5,2019-04-15,262.32399999999996,11,2019-02-27,111024.38,DB,2018-10-03,KG,USD,1499,2018-10-03
500000265,70,HB-1173,567.88,3,2019-04-15,189.29333333333332,11,2019-02-27,111024.38,HB,2018-10-03,KG,USD,649,2018-10-03
500000265,80,EB-1136,4375.0,10,2019-04-15,437.5,11,2019-02-27,111024.38,EB,2018-10-03,KG,USD,5000,2018-10-03
500000265,90,EB-1134,4200.0,2,2019-04-15,2100.0,11,2019-02-27,111024.38,EB,2018-10-03,KG,USD,4800,2018-10-03
500000265,100,HB-1173,567.88,1,2019-04-15,567.88,11,2019-02-27,111024.38,HB,2018-10-03,KG,USD,649,2018-10-03
500000266,10,RC-1054,4811.62,2,2019-04-01,2405.81,1,2019-02-28,9623.25,RC,2018-10-03,KG,USD,5499,2018-10-03
500000267,10,RC-1053,4024.12,10,2019-04-14,402.412,4,2019-03-03,62979.88,RC,2018-10-03,KG,USD,4599,2018-10-03
500000267,20,HB-1176,1049.12,5,2019-04-14,209.82399999999998,4,2019-03-03,62979.88,HB,2018-10-03,KG,USD,1199,2018-10-03
500000267,30,MB-1034,2186.62,8,2019-04-14,273.3275,4,2019-03-03,62979.88,MB,2018-10-03,KG,USD,2499,2018-10-03
500000268,10,RC-1052,3499.12,6,2019-03-20,583.1866666666666,4,2019-03-06,62717.38,RC,2018-10-03,KG,USD,3999,2018-10-03
500000268,20,RO-1002,602.88,7,2019-03-20,86.12571428571428,4,2019-03-06,62717.38,RO,2018-10-03,KG,USD,689,2018-10-03
500000268,30,CB-1163,252.0,10,2019-03-20,25.2,4,2019-03-06,62717.38,CB,2018-10-03,KG,USD,288,2018-10-03
500000268,40,DB-1082,1093.75,7,2019-03-20,156.25,4,2019-03-06,62717.38,DB,2018-10-03,KG,USD,1250,2018-10-03
500000268,50,DB-1081,1311.62,10,2019-03-20,131.16199999999998,4,2019-03-06,62717.38,DB,2018-10-03,KG,USD,1499,2018-10-03
500000268,60,EB-1135,2625.0,3,2019-03-20,875.0,4,2019-03-06,62717.38,EB,2018-10-03,KG,USD,3000,2018-10-03
500000268,70,MB-1031,567.88,7,2019-03-20,81.12571428571428,4,2019-03-06,62717.38,MB,2018-10-03,KG,USD,649,2018-10-03
500000268,80,HB-1175,786.62,3,2019-03-20,262.20666666666665,4,2019-03-06,62717.38,HB,2018-10-03,KG,USD,899,2018-10-03
500000269,10,CC-1022,1050.0,6,2019-04-06,175.0,8,2019-03-08,45353.0,CC,2018-10-03,KG,USD,1200,2018-10-03
500000269,20,CC-1021,1001.0,1,2019-04-06,1001.0,8,2019-03-08,45353.0,CC,2018-10-03,KG,USD,1144,2018-10-03
500000269,30,RC-1052,3499.12,2,2019-04-06,1749.56,8,2019-03-08,45353.0,RC,2018-10-03,KG,USD,3999,2018-10-03
500000269,40,RC-1056,2186.62,1,2019-04-06,2186.62,8,2019-03-08,45353.0,RC,2018-10-03,KG,USD,2499,2018-10-03
500000269,50,EB-1136,4375.0,3,2019-04-06,1458.3333333333333,8,2019-03-08,45353.0,EB,2018-10-03,KG,USD,5000,2018-10-03
500000269,60,RC-1055,1749.12,9,2019-04-06,194.34666666666666,8,2019-03-08,45353.0,RC,2018-10-03,KG,USD,1999,2018-10-03
500000270,10,CC-1023,1190.88,7,2019-04-23,170.1257142857143,3,2019-03-11,118874.0,CC,2018-10-03,KG,USD,1361,2018-10-03
500000270,20,RC-1055,1749.12,4,2019-04-23,437.28,3,2019-03-11,118874.0,RC,2018-10-03,KG,USD,1999,2018-10-03
500000270,30,EB-1137,6912.5,10,2019-04-23,691.25,3,2019-03-11,118874.0,EB,2018-10-03,KG,USD,7900,2018-10-03
500000270,40,MB-1032,1136.62,7,2019-04-23,162.3742857142857,3,2019-03-11,118874.0,MB,2018-10-03,KG,USD,1299,2018-10-03
500000270,50,EB-1133,1968.75,5,2019-04-23,393.75,3,2019-03-11,118874.0,EB,2018-10-03,KG,USD,2250,2018-10-03
500000270,60,DB-1081,1311.62,10,2019-04-23,131.16199999999998,3,2019-03-11,118874.0,DB,2018-10-03,KG,USD,1499,2018-10-03
500000270,70,CB-1162,350.0,10,2019-04-23,35.0,3,2019-03-11,118874.0,CB,2018-10-03,KG,USD,400,2018-10-03
500000271,10,BX-1012,349.12,9,2019-04-24,38.791111111111114,5,2019-03-14,5586.0,BX,2018-10-03,KG,USD,399,2018-10-03
500000271,20,CB-1161,349.12,7,2019-04-24,49.87428571428571,5,2019-03-14,5586.0,CB,2018-10-03,KG,USD,399,2018-10-03
500000272,10,EB-1137,6912.5,1,2019-04-02,6912.5,5,2019-03-16,116383.75,EB,2018-10-03,KG,USD,7900,2018-10-03
500000272,20,RO-1002,602.88,10,2019-04-02,60.288,5,2019-03-16,116383.75,RO,2018-10-03,KG,USD,689,2018-10-03
500000272,30,BX-1013,392.88,9,2019-04-02,43.653333333333336,5,2019-03-16,116383.75,BX,2018-10-03,KG,USD,449,2018-10-03
500000272,40,MB-1033,3499.12,9,2019-04-02,388.7911111111111,5,2019-03-16,116383.75,MB,2018-10-03,KG,USD,3999,2018-10-03
500000272,50,DB-1083,1049.12,10,2019-04-02,104.91199999999999,5,2019-03-16,116383.75,DB,2018-10-03,KG,USD,1199,2018-10-03
500000272,60,RC-1054,4811.62,9,2019-04-02,534.6244444444444,5,2019-03-16,116383.75,RC,2018-10-03,KG,USD,5499,2018-10-03
500000272,70,HB-1173,567.88,7,2019-04-02,81.12571428571428,5,2019-03-16,116383.75,HB,2018-10-03,KG,USD,649,2018-10-03
500000272,80,CB-1163,252.0,5,2019-04-02,50.4,5,2019-03-16,116383.75,CB,2018-10-03,KG,USD,288,2018-10-03
500000272,90,CC-1023,1190.88,7,2019-04-02,170.1257142857143,5,2019-03-16,116383.75,CC,2018-10-03,KG,USD,1361,2018-10-03
500000272,100,CB-1161,349.12,3,2019-04-02,116.37333333333333,5,2019-03-16,116383.75,CB,2018-10-03,KG,USD,399,2018-10-03
500000273,10,EB-1136,4375.0,8,2019-04-13,546.875,14,2019-03-18,133938.88,EB,2018-10-03,KG,USD,5000,2018-10-03
500000273,20,RC-1056,2186.62,8,2019-04-13,273.3275,14,2019-03-18,133938.88,RC,2018-10-03,KG,USD,2499,2018-10-03
500000273,30,RC-1054,4811.62,7,2019-04-13,687.3742857142857,14,2019-03-18,133938.88,RC,2018-10-03,KG,USD,5499,2018-10-03
500000273,40,BX-1011,217.88,7,2019-04-13,31.125714285714285,14,2019-03-18,133938.88,BX,2018-10-03,KG,USD,249,2018-10-03
500000273,50,MB-1032,1136.62,4,2019-04-13,284.155,14,2019-03-18,133938.88,MB,2018-10-03,KG,USD,1299,2018-10-03
500000273,60,EB-1137,6912.5,6,2019-04-13,1152.0833333333333,14,2019-03-18,133938.88,EB,2018-10-03,KG,USD,7900,2018-10-03
500000273,70,BX-1011,217.88,1,2019-04-13,217.88,14,2019-03-18,133938.88,BX,2018-10-03,KG,USD,249,2018-10-03
500000274,10,RO-1003,630.88,5,2019-04-08,126.176,9,2019-03-21,73911.25,RO,2018-10-03,KG,USD,721,2018-10-03
500000274,20,BX-1016,279.12,3,2019-04-08,93.04,9,2019-03-21,73911.25,BX,2018-10-03,KG,USD,319,2018-10-03
500000274,30,CB-1163,252.0,8,2019-04-08,31.5,9,2019-03-21,73911.25,CB,2018-10-03,KG,USD,288,2018-10-03
500000274,40,EB-1136,4375.0,3,2019-04-08,1458.3333333333333,9,2019-03-21,73911.25,EB,2018-10-03,KG,USD,5000,2018-10-03
500000274,50,CB-1163,252.0,7,2019-04-08,36.0,9,2019-03-21,73911.25,CB,2018-10-03,KG,USD,288,2018-10-03
500000274,60,HB-1176,1049.12,4,2019-04-08,262.28,9,2019-03-21,73911.25,HB,2018-10-03,KG,USD,1199,2018-10-03
500000274,70,EB-1132,1662.5,10,2019-04-08,166.25,9,2019-03-21,73911.25,EB,2018-10-03,KG,USD,1900,2018-10-03
500000274,80,RC-1053,4024.12,8,2019-04-08,503.015,9,2019-03-21,73911.25,RC,2018-10-03,KG,USD,4599,2018-10-03
500000275,10,BX-1016,279.12,10,2019-05-03,27.912,4,2019-03-23,30456.12,BX,2018-10-03,KG,USD,319,2018-10-03
500000275,20,EB-1132,1662.5,3,2019-05-03,554.1666666666666,4,2019-03-23,30456.12,EB,2018-10-03,KG,USD,1900,2018-10-03
500000275,30,RO-1003,630.88,6,2019-05-03,105.14666666666666,4,2019-03-23,30456.12,RO,2018-10-03,KG,USD,721,2018-10-03
500000275,40,CB-1161,349.12,9,2019-05-03,38.791111111111114,4,2019-03-23,30456.12,CB,2018-10-03,KG,USD,399,2018-10-03
500000275,50,EB-1133,1968.75,8,2019-05-03,246.09375,4,2019-03-23,30456.12,EB,2018-10-03,KG,USD,2250,2018-10-03
500000276,10,MB-1031,567.88,10,2019-04-27,56.788,4,2019-03-24,110117.88,MB,2018-10-03,KG,USD,649,2018-10-03
500000276,20,EB-1134,4200.0,9,2019-04-27,466.6666666666667,4,2019-03-24,110117.88,EB,2018-10-03,KG,USD,4800,2018-10-03
500000276,30,BX-1013,392.88,6,2019-04-27,65.48,4,2019-03-24,110117.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000276,40,MB-1033,3499.12,3,2019-04-27,1166.3733333333332,4,2019-03-24,110117.88,MB,2018-10-03,KG,USD,3999,2018-10-03
500000276,50,BX-1016,279.12,7,2019-04-27,39.87428571428571,4,2019-03-24,110117.88,BX,2018-10-03,KG,USD,319,2018-10-03
500000276,60,BX-1013,392.88,6,2019-04-27,65.48,4,2019-03-24,110117.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000276,70,EB-1132,1662.5,7,2019-04-27,237.5,4,2019-03-24,110117.88,EB,2018-10-03,KG,USD,1900,2018-10-03
500000276,80,RC-1057,4374.12,5,2019-04-27,874.824,4,2019-03-24,110117.88,RC,2018-10-03,KG,USD,4999,2018-10-03
500000276,90,CC-1023,1190.88,9,2019-04-27,132.32000000000002,4,2019-03-24,110117.88,CC,2018-10-03,KG,USD,1361,2018-10-03
500000276,100,RC-1055,1749.12,3,2019-04-27,583.04,4,2019-03-24,110117.88,RC,2018-10-03,KG,USD,1999,2018-10-03
500000277,10,CB-1162,350.0,5,2019-04-15,70.0,8,2019-03-27,40237.75,CB,2018-10-03,KG,USD,400,2018-10-03
500000277,20,RC-1053,4024.12,8,2019-04-15,503.015,8,2019-03-27,40237.75,RC,2018-10-03,KG,USD,4599,2018-10-03
500000277,30,HB-1176,1049.12,6,2019-04-15,174.85333333333332,8,2019-03-27,40237.75,HB,2018-10-03,KG,USD,1199,2018-10-03
500000278,10,EB-1132,1662.5,1,2019-04-23,1662.5,8,2019-03-28,20260.62,EB,2018-10-03,KG,USD,1900,2018-10-03
500000278,20,RO-1003,630.88,10,2019-04-23,63.088,8,2019-03-28,20260.62,RO,2018-10-03,KG,USD,721,2018-10-03
500000278,30,CC-1023,1190.88,9,2019-04-23,132.32000000000002,8,2019-03-28,20260.62,CC,2018-10-03,KG,USD,1361,2018-10-03
500000278,40,BX-1013,392.88,4,2019-04-23,98.22,8,2019-03-28,20260.62,BX,2018-10-03,KG,USD,449,2018-10-03
500000279,10,RO-1003,630.88,5,2019-04-15,126.176,1,2019-03-31,44359.0,RO,2018-10-03,KG,USD,721,2018-10-03
500000279,20,RO-1001,459.38,4,2019-04-15,114.845,1,2019-03-31,44359.0,RO,2018-10-03,KG,USD,525,2018-10-03
500000279,30,RC-1057,4374.12,9,2019-04-15,486.0133333333333,1,2019-03-31,44359.0,RC,2018-10-03,KG,USD,4999,2018-10-03
500000280,10,EB-1134,4200.0,9,2019-04-28,466.6666666666667,2,2019-04-02,62489.0,EB,2018-10-03,KG,USD,4800,2018-10-03
500000280,20,HB-1173,567.88,6,2019-04-28,94.64666666666666,2,2019-04-02,62489.0,HB,2018-10-03,KG,USD,649,2018-10-03
500000280,30,EB-1137,6912.5,1,2019-04-28,6912.5,2,2019-04-02,62489.0,EB,2018-10-03,KG,USD,7900,2018-10-03
500000280,40,CB-1161,349.12,6,2019-04-28,58.18666666666667,2,2019-04-02,62489.0,CB,2018-10-03,KG,USD,399,2018-10-03
500000280,50,HB-1173,567.88,7,2019-04-28,81.12571428571428,2,2019-04-02,62489.0,HB,2018-10-03,KG,USD,649,2018-10-03
500000280,60,HB-1175,786.62,7,2019-04-28,112.37428571428572,2,2019-04-02,62489.0,HB,2018-10-03,KG,USD,899,2018-10-03
500000280,70,BX-1012,349.12,8,2019-04-28,43.64,2,2019-04-02,62489.0,BX,2018-10-03,KG,USD,399,2018-10-03
500000281,10,MB-1032,1136.62,6,2019-04-27,189.43666666666664,13,2019-04-04,72184.88,MB,2018-10-03,KG,USD,1299,2018-10-03
500000281,20,RC-1055,1749.12,10,2019-04-27,174.91199999999998,13,2019-04-04,72184.88,RC,2018-10-03,KG,USD,1999,2018-10-03
500000281,30,CB-1163,252.0,1,2019-04-27,252.0,13,2019-04-04,72184.88,CB,2018-10-03,KG,USD,288,2018-10-03
500000281,40,BX-1013,392.88,10,2019-04-27,39.288,13,2019-04-04,72184.88,BX,2018-10-03,KG,USD,449,2018-10-03
500000281,50,MB-1034,2186.62,4,2019-04-27,546.655,13,2019-04-04,72184.88,MB,2018-10-03,KG,USD,2499,2018-10-03
500000281,60,DB-1081,1311.62,1,2019-04-27,1311.62,13,2019-04-04,72184.88,DB,2018-10-03,KG,USD,1499,2018-10-03
500000281,70,HB-1174,331.62,7,2019-04-27,47.37428571428571,13,2019-04-04,72184.88,HB,2018-10-03,KG,USD,379,2018-10-03
500000281,80,CB-1161,349.12,7,2019-04-27,49.87428571428571,13,2019-04-04,72184.88,CB,2018-10-03,KG,USD,399,2018-10-03
500000281,90,RC-1054,4811.62,6,2019-04-27,801.9366666666666,13,2019-04-04,72184.88,RC,2018-10-03,KG,USD,5499,2018-10-03
500000282,10,EB-1137,6912.5,7,2019-04-16,987.5,5,2019-04-07,160082.12,EB,2018-10-03,KG,USD,7900,2018-10-03
500000282,20,EB-1137,6912.5,10,2019-04-16,691.25,5,2019-04-07,160082.12,EB,2018-10-03,KG,USD,7900,2018-10-03
500000282,30,CB-1163,252.0,8,2019-04-16,31.5,5,2019-04-07,160082.12,CB,2018-10-03,KG,USD,288,2018-10-03
500000282,40,CC-1023,1190.88,1,2019-04-16,1190.88,5,2019-04-07,160082.12,CC,2018-10-03,KG,USD,1361,2018-10-03
500000282,50,BX-1015,261.62,3,2019-04-16,87.20666666666666,5,2019-04-07,160082.12,BX,2018-10-03,KG,USD,299,2018-10-03
500000282,60,EB-1136,4375.0,8,2019-04-16,546.875,5,2019-04-07,160082.12,EB,2018-10-03,KG,USD,5000,2018-10-03
500000282,70,BX-1015,261.62,9,2019-04-16,29.06888888888889,5,2019-04-07,160082.12,BX,2018-10-03,KG,USD,299,2018-10-03
500000282,80,HB-1171,611.62,2,2019-04-16,305.81,5,2019-04-07,160082.12,HB,2018-10-03,KG,USD,699,2018-10-03
500000283,10,RO-1002,602.88,9,2019-04-16,66.98666666666666,1,2019-04-10,5425.88,RO,2018-10-03,KG,USD,689,2018-10-03
500000284,10,DB-1082,1093.75,1,2019-04-22,1093.75,10,2019-04-10,56439.25,DB,2018-10-03,KG,USD,1250,2018-10-03
500000284,20,HB-1175,786.62,1,2019-04-22,786.62,10,2019-04-10,56439.25,HB,2018-10-03,KG,USD,899,2018-10-03
500000284,30,EB-1134,4200.0,1,2019-04-22,4200.0,10,2019-04-10,56439.25,EB,2018-10-03,KG,USD,4800,2018-10-03
500000284,40,CB-1163,252.0,10,2019-04-22,25.2,10,2019-04-10,56439.25,CB,2018-10-03,KG,USD,288,2018-10-03
500000284,50,BX-1015,261.62,9,2019-04-22,29.06888888888889,10,2019-04-10,56439.25,BX,2018-10-03,KG,USD,299,2018-10-03
500000284,60,HB-1176,1049.12,10,2019-04-22,104.91199999999999,10,2019-04-10,56439.25,HB,2018-10-03,KG,USD,1199,2018-10-03
500000284,70,RC-1057,4374.12,8,2019-04-22,546.765,10,2019-04-10,56439.25,RC,2018-10-03,KG,USD,4999,2018-10-03
500000285,10,RO-1002,602.88,8,2019-05-13,75.36,2,2019-04-11,46379.38,RO,2018-10-03,KG,USD,689,2018-10-03
500000285,20,MB-1034,2186.62,5,2019-05-13,437.32399999999996,2,2019-04-11,46379.38,MB,2018-10-03,KG,USD,2499,2018-10-03
500000285,30,EB-1134,4200.0,5,2019-05-13,840.0,2,2019-04-11,46379.38,EB,2018-10-03,KG,USD,4800,2018-10-03
500000285,40,RC-1054,4811.62,2,2019-05-13,2405.81,2,2019-04-11,46379.38,RC,2018-10-03,KG,USD,5499,2018-10-03
500000286,10,MB-1031,567.88,4,2019-04-24,141.97,12,2019-04-14,10132.5,MB,2018-10-03,KG,USD,649,2018-10-03
500000286,20,MB-1031,567.88,9,2019-04-24,63.09777777777778,12,2019-04-14,10132.5,MB,2018-10-03,KG,USD,649,2018-10-03
500000286,30,BX-1013,392.88,7,2019-04-24,56.12571428571429,12,2019-04-14,10132.5,BX,2018-10-03,KG,USD,449,2018-10-03
500000287,10,CC-1022,1050.0,1,2019-05-10,1050.0,5,2019-04-17,69475.0,CC,2018-10-03,KG,USD,1200,2018-10-03
500000287,20,BX-1015,261.62,5,2019-05-10,52.324,5,2019-04-17,69475.0,BX,2018-10-03,KG,USD,299,2018-10-03
500000287,30,MB-1033,3499.12,2,2019-05-10,1749.56,5,2019-04-17,69475.0,MB,2018-10-03,KG,USD,3999,2018-10-03
500000287,40,HB-1176,1049.12,9,2019-05-10,116.56888888888888,5,2019-04-17,69475.0,HB,2018-10-03,KG,USD,1199,2018-10-03
500000287,50,HB-1175,786.62,4,2019-05-10,196.655,5,2019-04-17,69475.0,HB,2018-10-03,KG,USD,899,2018-10-03
500000287,60,CB-1163,252.0,6,2019-05-10,42.0,5,2019-04-17,69475.0,CB,2018-10-03,KG,USD,288,2018-10-03
