PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,ANIO,DIA,INGRESO_TOTAL,PRODCATEGORYID,SEMANA,DIA_SEMANA_Monday,DIA_SEMANA_Saturday,DIA_SEMANA_Sunday,DIA_SEMANA_Thursday,DIA_SEMANA_Tuesday,DIA_SEMANA_Wednesday,MES_10,MES_11,MES_12,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,SHORT_DESCR_CAT_Cruiser,SHORT_DESCR_CAT_Cyclo-cross Bike,SHORT_DESCR_CAT_Downhill Bike,SHORT_DESCR_CAT_Hybrid Bike,SHORT_DESCR_CAT_Mountain Bike,SHORT_DESCR_CAT_Racing Bike,SHORT_DESCR_CAT_Road Bike,SHORT_DESCR_CAT_eBike
BX-1011,-0.9029858540625273,-0.530810989538078,2019-02-18,2019,18,-0.7561774952285724,BX,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1137,3.262144922792962,0.16311663501735396,2019-02-18,2019,18,2.902246885816283,EB,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MB-1031,-0.6852297031355641,-0.530810989538078,2019-02-18,2019,18,-0.6300358046486273,MB,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EB-1131,-0.22195349203844977,0.857044259572786,2019-02-18,2019,18,0.11136198173499945,EB,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
DB-1082,-0.3580510863678018,-1.22473861409351,2019-02-18,2019,18,-0.637604306083424,DB,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DB-1081,-0.22249788241576718,-0.530810989538078,2019-03-04,2019,4,-0.36198471216624417,DB,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DB-1081,-0.22249788241576718,0.16311663501735396,2019-03-04,2019,4,-0.12562671944207224,DB,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
CC-1022,-0.38527060523367224,-1.571702426371226,2019-03-04,2019,4,-0.7400944296796294,CC,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EB-1135,0.5946320739376624,-1.571702426371226,2019-03-04,2019,4,-0.5981850277771912,EB,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1053,1.4651122872681979,-0.18384717726036204,2019-03-04,2019,4,0.9781919116890591,RC,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RO-1003,-0.6460335959687107,1.204008071850502,2019-03-04,2019,4,-0.3231173037562986,RO,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RO-1001,-0.7527341099229227,1.204008071850502,2019-03-04,2019,4,-0.46218851762068797,RO,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EB-1136,1.6834128285724785,-0.530810989538078,2019-03-04,2019,4,0.7420704346347244,EB,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BX-1013,-0.7941077785990457,0.51008044729507,2019-03-04,2019,4,-0.5869111141816086,BX,2019-03-04,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1012,-0.8213272974649161,-0.877774801815794,2019-02-11,2019,11,-0.7403309453494668,BX,2019-02-11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RC-1055,0.04969730624293687,-0.18384717726036204,2019-02-11,2019,11,-0.04670932427299414,RC,2019-02-11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1057,1.682868438195161,-0.877774801815794,2019-02-11,2019,11,0.3476411359025589,RC,2019-02-11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1173,-0.6852297031355641,0.857044259572786,2019-02-11,2019,11,-0.42537091168266655,HB,2019-02-11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EB-1132,-0.004197341111486536,-1.22473861409351,2019-02-11,2019,11,-0.5351141824872186,EB,2019-02-11,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
DB-1082,-0.3580510863678018,0.51008044729507,2019-03-07,2019,7,-0.14486332725551385,DB,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
BX-1012,-0.8213272974649161,1.204008071850502,2019-03-07,2019,7,-0.5515914408192241,BX,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MB-1033,1.138478060877753,-0.18384717726036204,2019-03-07,2019,7,0.7416762418516621,MB,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
HB-1174,-0.8322151050112643,-0.18384717726036204,2019-03-07,2019,7,-0.6853016328339657,HB,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CB-1163,-0.8817546293471484,1.5509718841282178,2019-03-07,2019,7,-0.6076456545706871,CB,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
RO-1003,-0.6460335959687107,-1.571702426371226,2019-03-07,2019,7,-0.7778580982970004,RO,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RO-1002,-0.6634540880428678,-0.530810989538078,2019-03-07,2019,7,-0.6174216355906328,RO,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RC-1054,1.955063626853865,-1.571702426371226,2019-03-07,2019,7,-0.4011674748026396,RC,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1013,-0.7941077785990457,0.51008044729507,2019-03-07,2019,7,-0.5869111141816086,BX,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1013,-0.7941077785990457,0.857044259572786,2019-03-10,2019,10,-0.5515126022626116,BX,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DB-1081,-0.22249788241576718,1.5509718841282178,2019-03-10,2019,10,0.34708926600627166,DB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HB-1171,-0.6580101842696937,1.5509718841282178,2019-03-10,2019,10,-0.28361918689345333,HB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EB-1136,1.6834128285724785,-1.22473861409351,2019-03-10,2019,10,-0.046315131489931806,EB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BX-1016,-0.8648785276503087,1.204008071850502,2019-03-10,2019,10,-0.6083552015801993,BX,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1162,-0.8207829070875987,1.5509718841282178,2019-03-10,2019,10,-0.5193464711647255,CB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
RC-1057,1.682868438195161,0.16311663501735396,2019-03-10,2019,10,1.529982969419706,RC,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1057,1.682868438195161,-0.18384717726036204,2019-03-10,2019,10,1.1358690249139902,RC,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
DB-1082,-0.3580510863678018,-1.571702426371226,2019-03-10,2019,10,-0.736152501849006,DB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RC-1057,1.682868438195161,0.51008044729507,2019-03-10,2019,10,1.9240969139254216,RC,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
DB-1082,-0.3580510863678018,1.204008071850502,2019-02-13,2019,13,0.05223306427565023,DB,2019-02-11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DB-1082,-0.3580510863678018,-0.18384717726036204,2019-02-13,2019,13,-0.3419597187866779,DB,2019-02-11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
EB-1134,1.5745347531089968,0.51008044729507,2019-02-13,2019,13,1.814274804564257,EB,2019-02-11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BX-1015,-0.8757663351966569,-0.877774801815794,2019-02-13,2019,13,-0.7639825123332064,BX,2019-02-11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MB-1031,-0.6852297031355641,1.5509718841282178,2019-03-02,2019,2,-0.32303846519968615,MB,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
MB-1033,1.138478060877753,1.5509718841282178,2019-03-02,2019,2,2.318053181317912,MB,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
HB-1174,-0.8322151050112643,-1.571702426371226,2019-03-02,2019,2,-0.8048208846584636,HB,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RO-1002,-0.6634540880428678,1.204008071850502,2019-03-02,2019,2,-0.3458228080606887,RO,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RC-1051,0.3218924949016409,-0.18384717726036204,2019-03-02,2019,2,0.15038706725816994,RC,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1131,-0.22195349203844977,0.51008044729507,2019-03-02,2019,2,-0.006895853183698994,EB,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1052,1.138478060877753,1.204008071850502,2019-03-02,2019,2,2.0027777934246624,RC,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
DB-1083,-0.38581499561098964,-0.530810989538078,2019-03-02,2019,2,-0.4565909801012029,DB,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RC-1055,0.04969730624293687,-1.571702426371226,2019-02-18,2019,18,-0.6771024229462693,RC,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1133,0.1863392909496063,-0.877774801815794,2019-02-18,2019,18,-0.3025404404804451,EB,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1134,1.5745347531089968,-0.877774801815794,2019-02-18,2019,18,0.30057451760491694,EB,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1137,3.262144922792962,0.857044259572786,2019-02-18,2019,18,4.14789608029324,EB,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
BX-1011,-0.9029858540625273,-0.18384717726036204,2019-02-18,2019,18,-0.7365466946320683,BX,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RC-1054,1.955063626853865,1.5509718841282178,2019-02-18,2019,18,3.500631530504897,RC,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1054,1.955063626853865,1.204008071850502,2019-02-18,2019,18,3.0670983076929486,RC,2019-02-18,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RO-1001,-0.7527341099229227,1.204008071850502,2019-02-28,2019,28,-0.46218851762068797,RO,2019-02-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RC-1054,1.955063626853865,1.204008071850502,2019-02-28,2019,28,3.0670983076929486,RC,2019-02-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1012,-0.8213272974649161,0.16311663501735396,2019-02-28,2019,28,-0.6459611930843454,BX,2019-02-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HB-1171,-0.6580101842696937,-0.18384717726036204,2019-02-28,2019,28,-0.5591599422540207,HB,2019-02-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
HB-1174,-0.8322151050112643,1.204008071850502,2019-02-28,2019,28,-0.5657823810094679,HB,2019-02-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1014,-0.6035711465379529,0.51008044729507,2019-02-28,2019,28,-0.39375665048106784,BX,2019-02-25,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1137,3.262144922792962,1.204008071850502,2019-03-09,2019,9,4.770720677531719,EB,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1053,1.4651122872681979,0.16311663501735396,2019-03-09,2019,9,1.3407704335497885,RC,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1013,-0.7941077785990457,1.5509718841282178,2019-03-09,2019,9,-0.48071557842461743,BX,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1137,3.262144922792962,-0.18384717726036204,2019-03-09,2019,9,2.279422288577804,EB,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CC-1022,-0.38527060523367224,-0.877774801815794,2019-03-09,2019,9,-0.5508818938097119,CC,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
BX-1016,-0.8648785276503087,-1.571702426371226,2019-03-09,2019,9,-0.8095511980552116,BX,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
DB-1083,-0.38581499561098964,-1.22473861409351,2019-03-09,2019,9,-0.6456458388578955,DB,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
HB-1175,-0.5491321088062121,-0.877774801815794,2019-03-09,2019,9,-0.6220731104307683,HB,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
CC-1023,-0.2976237544855695,1.5509718841282178,2019-03-09,2019,9,0.2382920578810691,CC,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
BX-1013,-0.7941077785990457,-1.571702426371226,2019-03-09,2019,9,-0.799302185695591,BX,2019-03-04,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CC-1022,-0.38527060523367224,-0.18384717726036204,2019-03-11,2019,11,-0.3616693579397943,CC,2019-03-11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
RC-1054,1.955063626853865,-1.22473861409351,2019-03-11,2019,11,0.03236574800930889,RC,2019-03-11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CC-1023,-0.2976237544855695,1.5509718841282178,2019-03-02,2019,2,0.2382920578810691,CC,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CC-1022,-0.38527060523367224,-1.571702426371226,2019-03-02,2019,2,-0.7400944296796294,CC,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
MB-1033,1.138478060877753,1.204008071850502,2019-03-13,2019,13,2.0027777934246624,MB,2019-03-11,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EB-1131,-0.22195349203844977,-0.18384717726036204,2019-03-13,2019,13,-0.24341152302109587,EB,2019-03-11,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RO-1002,-0.6634540880428678,-1.22473861409351,2019-03-05,2019,5,-0.7260611666026104,RO,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
EB-1135,0.5946320739376624,0.51008044729507,2019-03-05,2019,5,0.8209089912471901,EB,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CC-1021,-0.41575646636344704,-0.530810989538078,2019-03-20,2019,20,-0.4739354625559454,CC,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HB-1172,-0.6035711465379529,1.5509718841282178,2019-03-20,2019,20,-0.20478063028098772,HB,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RO-1002,-0.6634540880428678,-1.571702426371226,2019-03-20,2019,20,-0.7803809321085993,RO,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BX-1013,-0.7941077785990457,1.5509718841282178,2019-03-20,2019,20,-0.48071557842461743,BX,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HB-1173,-0.6852297031355641,-0.530810989538078,2019-03-20,2019,20,-0.6300358046486273,HB,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
HB-1171,-0.6580101842696937,0.857044259572786,2019-03-20,2019,20,-0.3938354890376803,HB,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
EB-1137,3.262144922792962,0.51008044729507,2019-03-20,2019,20,3.5250714830547616,EB,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1056,0.3218924949016409,0.51008044729507,2019-03-20,2019,20,0.5444221732072732,RC,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1015,-0.8757663351966569,1.5509718841282178,2019-03-20,2019,20,-0.5989734133433159,BX,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HB-1173,-0.6852297031355641,-1.571702426371226,2019-03-20,2019,20,-0.7835344743730979,HB,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
RC-1053,1.4651122872681979,0.51008044729507,2019-03-27,2019,27,1.703348955410518,RC,2019-03-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1136,1.6834128285724785,0.857044259572786,2019-03-27,2019,27,2.318841566884037,EB,2019-03-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1052,1.138478060877753,-1.571702426371226,2019-03-27,2019,27,-0.519425309721338,RC,2019-03-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1136,1.6834128285724785,-1.571702426371226,2019-03-27,2019,27,-0.44050791455225996,EB,2019-03-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CB-1161,-0.8213272974649161,0.51008044729507,2019-03-27,2019,27,-0.6145046089959716,CB,2019-03-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
EB-1131,-0.22195349203844977,0.857044259572786,2019-03-27,2019,27,0.11136198173499945,EB,2019-03-25,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
MB-1034,0.3218924949016409,0.16311663501735396,2019-03-11,2019,11,0.3474046202327215,MB,2019-03-11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
EB-1134,1.5745347531089968,-0.877774801815794,2019-03-11,2019,11,0.30057451760491694,EB,2019-03-11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
HB-1172,-0.6035711465379529,0.16311663501735396,2019-03-16,2019,16,-0.45674865721442787,HB,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
HB-1175,-0.5491321088062121,-1.22473861409351,2019-03-16,2019,16,-0.6929489728253749,HB,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1013,-0.7941077785990457,-0.18384717726036204,2019-03-16,2019,16,-0.6577081380196027,BX,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1162,-0.8207829070875987,1.204008071850502,2019-03-16,2019,16,-0.5508818938097119,CB,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CC-1023,-0.2976237544855695,0.16311663501735396,2019-03-16,2019,16,-0.19090504431719377,CC,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CC-1021,-0.41575646636344704,0.51008044729507,2019-03-16,2019,16,-0.20336153626196335,CC,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
RC-1053,1.4651122872681979,-0.530810989538078,2019-03-16,2019,16,0.6156133898283296,RC,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1012,-0.8213272974649161,-0.877774801815794,2019-03-16,2019,16,-0.7403309453494668,BX,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CC-1023,-0.2976237544855695,-0.18384717726036204,2019-03-16,2019,16,-0.2982043198667595,CC,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EB-1131,-0.22195349203844977,0.857044259572786,2019-03-16,2019,16,0.11136198173499945,EB,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CB-1162,-0.8207829070875987,-0.18384717726036204,2019-03-05,2019,5,-0.6770235843896568,CB,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CC-1022,-0.38527060523367224,1.5509718841282178,2019-03-05,2019,5,0.11136198173499945,CC,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
BX-1011,-0.9029858540625273,-0.530810989538078,2019-03-05,2019,5,-0.7561774952285724,BX,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1162,-0.8207829070875987,1.204008071850502,2019-03-05,2019,5,-0.5508818938097119,CB,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CB-1161,-0.8213272974649161,0.857044259572786,2019-03-05,2019,5,-0.5830480249075978,CB,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
HB-1174,-0.8322151050112643,-0.18384717726036204,2019-03-05,2019,5,-0.6853016328339657,HB,2019-03-04,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
BX-1012,-0.8213272974649161,-0.530810989538078,2019-03-11,2019,11,-0.7088743612610929,BX,2019-03-11,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RC-1051,0.3218924949016409,-1.571702426371226,2019-03-12,2019,12,-0.6376831446400365,RC,2019-03-11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MB-1033,1.138478060877753,-0.18384717726036204,2019-03-12,2019,12,0.7416762418516621,MB,2019-03-11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
RC-1052,1.138478060877753,-1.571702426371226,2019-03-12,2019,12,-0.519425309721338,RC,2019-03-11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1136,1.6834128285724785,0.857044259572786,2019-03-12,2019,12,2.318841566884037,EB,2019-03-11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CC-1023,-0.2976237544855695,-1.22473861409351,2019-03-12,2019,12,-0.6201021465154566,CC,2019-03-11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
DB-1083,-0.38581499561098964,0.51008044729507,2019-03-12,2019,12,-0.17300869196616406,DB,2019-03-11,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
RC-1053,1.4651122872681979,1.204008071850502,2019-04-02,2019,2,2.4285059991319766,RC,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1136,1.6834128285724785,-0.18384717726036204,2019-04-02,2019,2,1.1362632176970526,EB,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1134,1.5745347531089968,-0.18384717726036204,2019-04-02,2019,2,1.057424661084587,EB,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
MB-1032,-0.3313759578792488,1.5509718841282178,2019-04-02,2019,2,0.1894121527813404,MB,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
MB-1034,0.3218924949016409,-0.877774801815794,2019-04-02,2019,2,-0.24364803869093327,MB,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
MB-1033,1.138478060877753,1.204008071850502,2019-04-02,2019,2,2.0027777934246624,MB,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
