PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,PRICE,ANIO,MES,DIA,INGRESO_TOTAL,PRODCATEGORYID,SHORT_DESCR_CAT,SEMANA,DIA_SEMANA,QUANTITY_LAG_1,QUANTITY_LAG_7,QUANTITY_ROLLING_3,QUANTITY_ROLLING_7
MB-1034,2499,4,2019-04-27,2499,2019,4,27,9996,MB,Mountain Bike,2019-04-22,Saturday,8.0,4.0,6.666666666666667,6.285714285714286
MB-1034,2499,10,2019-04-29,2499,2019,4,29,24990,MB,Mountain Bike,2019-04-29,Monday,4.0,9.0,7.333333333333333,6.428571428571429
MB-1034,2499,5,2019-05-13,2499,2019,5,13,12495,MB,Mountain Bike,2019-05-13,Monday,10.0,6.0,6.333333333333333,6.285714285714286
MB-1034,2499,7,2019-05-19,2499,2019,5,19,17493,MB,Mountain Bike,2019-05-13,Sunday,5.0,3.0,7.333333333333333,6.857142857142857
MB-1034,2499,4,2019-05-24,2499,2019,5,24,9996,MB,Mountain Bike,2019-05-20,Friday,7.0,6.0,5.333333333333333,6.571428571428571
MB-1034,2499,4,2019-06-06,2499,2019,6,6,9996,MB,Mountain Bike,2019-06-03,Thursday,4.0,8.0,5.0,6.0
RC-1051,2499,10,2018-03-05,2499,2018,3,5,24990,RC,Racing Bike,2018-03-05,Monday,0.0,0.0,0.0,0.0
RC-1051,2499,6,2018-03-21,2499,2018,3,21,14994,RC,Racing Bike,2018-03-19,Wednesday,10.0,0.0,0.0,0.0
RC-1051,2499,8,2018-03-23,2499,2018,3,23,19992,RC,Racing Bike,2018-03-19,Friday,6.0,0.0,8.0,0.0
RC-1051,2499,2,2018-05-18,2499,2018,5,18,4998,RC,Racing Bike,2018-05-14,Friday,8.0,0.0,5.333333333333333,0.0
RC-1051,2499,6,2018-05-31,2499,2018,5,31,14994,RC,Racing Bike,2018-05-28,Thursday,2.0,0.0,5.333333333333333,0.0
RC-1051,2499,1,2018-07-08,2499,2018,7,8,2499,RC,Racing Bike,2018-07-02,Sunday,6.0,0.0,3.0,0.0
RC-1051,2499,2,2018-07-16,2499,2018,7,16,4998,RC,Racing Bike,2018-07-16,Monday,1.0,0.0,3.0,5.0
RC-1051,2499,4,2018-07-19,2499,2018,7,19,9996,RC,Racing Bike,2018-07-16,Thursday,2.0,10.0,2.3333333333333335,4.142857142857143
RC-1051,2499,8,2018-08-22,2499,2018,8,22,19992,RC,Racing Bike,2018-08-20,Wednesday,4.0,6.0,4.666666666666667,4.428571428571429
RC-1051,2499,8,2018-08-29,2499,2018,8,29,19992,RC,Racing Bike,2018-08-27,Wednesday,8.0,8.0,6.666666666666667,4.428571428571429
RC-1051,2499,7,2018-09-08,2499,2018,9,8,17493,RC,Racing Bike,2018-09-03,Saturday,8.0,2.0,7.666666666666667,5.142857142857143
RC-1051,2499,6,2018-09-14,2499,2018,9,14,14994,RC,Racing Bike,2018-09-10,Friday,7.0,6.0,7.0,5.142857142857143
RC-1051,2499,8,2018-10-13,2499,2018,10,13,19992,RC,Racing Bike,2018-10-08,Saturday,6.0,1.0,7.0,6.142857142857143
RC-1051,2499,9,2018-10-14,2499,2018,10,14,22491,RC,Racing Bike,2018-10-08,Sunday,8.0,2.0,7.666666666666667,7.142857142857143
RC-1051,2499,6,2018-10-23,2499,2018,10,23,14994,RC,Racing Bike,2018-10-22,Tuesday,9.0,4.0,7.666666666666667,7.428571428571429
RC-1051,2499,9,2018-10-26,2499,2018,10,26,22491,RC,Racing Bike,2018-10-22,Friday,6.0,8.0,8.0,7.571428571428571
RC-1051,2499,5,2018-11-30,2499,2018,11,30,12495,RC,Racing Bike,2018-11-26,Friday,9.0,8.0,6.666666666666667,7.142857142857143
RC-1051,2499,7,2018-12-19,2499,2018,12,19,17493,RC,Racing Bike,2018-12-17,Wednesday,5.0,7.0,7.0,7.142857142857143
RC-1051,2499,10,2019-01-03,2499,2019,1,3,24990,RC,Racing Bike,2018-12-31,Thursday,7.0,6.0,7.333333333333333,7.714285714285714
RC-1051,2499,3,2019-01-17,2499,2019,1,17,7497,RC,Racing Bike,2019-01-14,Thursday,10.0,8.0,6.666666666666667,7.0
RC-1051,2499,5,2019-01-20,2499,2019,1,20,12495,RC,Racing Bike,2019-01-14,Sunday,3.0,9.0,6.0,6.428571428571429
RC-1051,2499,4,2019-01-22,2499,2019,1,22,9996,RC,Racing Bike,2019-01-21,Tuesday,5.0,6.0,4.0,6.142857142857143
RC-1051,2499,5,2019-03-02,2499,2019,3,2,12495,RC,Racing Bike,2019-02-25,Saturday,4.0,9.0,4.666666666666667,5.571428571428571
RC-1051,2499,1,2019-03-12,2499,2019,3,12,2499,RC,Racing Bike,2019-03-11,Tuesday,5.0,5.0,3.3333333333333335,5.0
RC-1051,2499,1,2019-04-01,2499,2019,4,1,2499,RC,Racing Bike,2019-04-01,Monday,1.0,7.0,2.3333333333333335,4.142857142857143
RC-1051,2499,5,2019-05-12,2499,2019,5,12,12495,RC,Racing Bike,2019-05-06,Sunday,1.0,10.0,2.3333333333333335,3.4285714285714284
RC-1051,2499,2,2019-06-19,2499,2019,6,19,4998,RC,Racing Bike,2019-06-17,Wednesday,5.0,3.0,2.6666666666666665,3.2857142857142856
RC-1051,2499,2,2019-06-30,2499,2019,6,30,4998,RC,Racing Bike,2019-06-24,Sunday,2.0,5.0,3.0,2.857142857142857
RC-1051,2499,4,2019-06-30,2499,2019,6,30,9996,RC,Racing Bike,2019-06-24,Sunday,2.0,4.0,2.6666666666666665,2.857142857142857
RC-1052,3999,7,2018-02-25,3999,2018,2,25,27993,RC,Racing Bike,2018-02-19,Sunday,0.0,0.0,0.0,0.0
RC-1052,3999,9,2018-03-01,3999,2018,3,1,35991,RC,Racing Bike,2018-02-26,Thursday,7.0,0.0,0.0,0.0
RC-1052,3999,4,2018-03-07,3999,2018,3,7,15996,RC,Racing Bike,2018-03-05,Wednesday,9.0,0.0,6.666666666666667,0.0
RC-1052,3999,4,2018-03-07,3999,2018,3,7,15996,RC,Racing Bike,2018-03-05,Wednesday,4.0,0.0,5.666666666666667,0.0
RC-1052,3999,6,2018-03-14,3999,2018,3,14,23994,RC,Racing Bike,2018-03-12,Wednesday,4.0,0.0,4.666666666666667,0.0
RC-1052,3999,10,2018-04-01,3999,2018,4,1,39990,RC,Racing Bike,2018-03-26,Sunday,6.0,0.0,6.666666666666667,0.0
RC-1052,3999,8,2018-04-20,3999,2018,4,20,31992,RC,Racing Bike,2018-04-16,Friday,10.0,0.0,8.0,6.857142857142857
RC-1052,3999,9,2018-04-20,3999,2018,4,20,35991,RC,Racing Bike,2018-04-16,Friday,8.0,7.0,9.0,7.142857142857143
RC-1052,3999,4,2018-05-04,3999,2018,5,4,15996,RC,Racing Bike,2018-04-30,Friday,9.0,9.0,7.0,6.428571428571429
RC-1052,3999,3,2018-05-18,3999,2018,5,18,11997,RC,Racing Bike,2018-05-14,Friday,4.0,4.0,5.333333333333333,6.285714285714286
RC-1052,3999,1,2018-05-18,3999,2018,5,18,3999,RC,Racing Bike,2018-05-14,Friday,3.0,4.0,2.6666666666666665,5.857142857142857
RC-1052,3999,5,2018-06-01,3999,2018,6,1,19995,RC,Racing Bike,2018-05-28,Friday,1.0,6.0,3.0,5.714285714285714
RC-1052,3999,5,2018-06-04,3999,2018,6,4,19995,RC,Racing Bike,2018-06-04,Monday,5.0,10.0,3.6666666666666665,5.0
RC-1052,3999,1,2018-07-12,3999,2018,7,12,3999,RC,Racing Bike,2018-07-09,Thursday,5.0,8.0,3.6666666666666665,4.0
RC-1052,3999,4,2018-07-15,3999,2018,7,15,15996,RC,Racing Bike,2018-07-09,Sunday,1.0,9.0,3.3333333333333335,3.2857142857142856
RC-1052,3999,7,2018-07-16,3999,2018,7,16,27993,RC,Racing Bike,2018-07-16,Monday,4.0,4.0,4.0,3.7142857142857144
RC-1052,3999,10,2018-08-20,3999,2018,8,20,39990,RC,Racing Bike,2018-08-20,Monday,7.0,3.0,7.0,4.714285714285714
RC-1052,3999,7,2018-09-03,3999,2018,9,3,27993,RC,Racing Bike,2018-09-03,Monday,10.0,1.0,8.0,5.571428571428571
RC-1052,3999,1,2018-09-20,3999,2018,9,20,3999,RC,Racing Bike,2018-09-17,Thursday,7.0,5.0,6.0,5.0
RC-1052,3999,2,2018-09-21,3999,2018,9,21,7998,RC,Racing Bike,2018-09-17,Friday,1.0,5.0,3.3333333333333335,4.571428571428571
RC-1052,3999,10,2018-10-07,3999,2018,10,7,39990,RC,Racing Bike,2018-10-01,Sunday,2.0,1.0,4.333333333333333,5.857142857142857
RC-1052,3999,5,2018-11-10,3999,2018,11,10,19995,RC,Racing Bike,2018-11-05,Saturday,10.0,4.0,5.666666666666667,6.0
RC-1052,3999,4,2018-11-14,3999,2018,11,14,15996,RC,Racing Bike,2018-11-12,Wednesday,5.0,7.0,6.333333333333333,5.571428571428571
RC-1052,3999,10,2018-11-25,3999,2018,11,25,39990,RC,Racing Bike,2018-11-19,Sunday,4.0,10.0,6.333333333333333,5.571428571428571
RC-1052,3999,9,2018-11-26,3999,2018,11,26,35991,RC,Racing Bike,2018-11-26,Monday,10.0,7.0,7.666666666666667,5.857142857142857
RC-1052,3999,3,2018-12-03,3999,2018,12,3,11997,RC,Racing Bike,2018-12-03,Monday,9.0,1.0,7.333333333333333,6.142857142857143
RC-1052,3999,5,2018-12-03,3999,2018,12,3,19995,RC,Racing Bike,2018-12-03,Monday,3.0,2.0,5.666666666666667,6.571428571428571
RC-1052,3999,4,2018-12-11,3999,2018,12,11,15996,RC,Racing Bike,2018-12-10,Tuesday,5.0,10.0,4.0,5.714285714285714
RC-1052,3999,6,2018-12-11,3999,2018,12,11,23994,RC,Racing Bike,2018-12-10,Tuesday,4.0,5.0,5.0,5.857142857142857
RC-1052,3999,5,2019-01-01,3999,2019,1,1,19995,RC,Racing Bike,2018-12-31,Tuesday,6.0,4.0,5.0,6.0
RC-1052,3999,5,2019-01-02,3999,2019,1,2,19995,RC,Racing Bike,2018-12-31,Wednesday,5.0,10.0,5.333333333333333,5.285714285714286
RC-1052,3999,7,2019-01-02,3999,2019,1,2,27993,RC,Racing Bike,2018-12-31,Wednesday,5.0,9.0,5.666666666666667,5.0
RC-1052,3999,4,2019-01-13,3999,2019,1,13,15996,RC,Racing Bike,2019-01-07,Sunday,7.0,3.0,5.333333333333333,5.142857142857143
RC-1052,3999,10,2019-01-17,3999,2019,1,17,39990,RC,Racing Bike,2019-01-14,Thursday,4.0,5.0,7.0,5.857142857142857
RC-1052,3999,3,2019-01-22,3999,2019,1,22,11997,RC,Racing Bike,2019-01-21,Tuesday,10.0,4.0,5.666666666666667,5.714285714285714
RC-1052,3999,6,2019-01-28,3999,2019,1,28,23994,RC,Racing Bike,2019-01-28,Monday,3.0,6.0,6.333333333333333,5.714285714285714
RC-1052,3999,6,2019-02-12,3999,2019,2,12,23994,RC,Racing Bike,2019-02-11,Tuesday,6.0,5.0,5.0,5.857142857142857
RC-1052,3999,2,2019-02-13,3999,2019,2,13,7998,RC,Racing Bike,2019-02-11,Wednesday,6.0,5.0,4.666666666666667,5.428571428571429
RC-1052,3999,9,2019-03-02,3999,2019,3,2,35991,RC,Racing Bike,2019-02-25,Saturday,2.0,7.0,5.666666666666667,5.714285714285714
RC-1052,3999,1,2019-03-12,3999,2019,3,12,3999,RC,Racing Bike,2019-03-11,Tuesday,9.0,4.0,4.0,5.285714285714286
RC-1052,3999,1,2019-03-19,3999,2019,3,19,3999,RC,Racing Bike,2019-03-18,Tuesday,1.0,10.0,3.6666666666666665,4.0
RC-1052,3999,6,2019-03-20,3999,2019,3,20,23994,RC,Racing Bike,2019-03-18,Wednesday,1.0,3.0,2.6666666666666665,4.428571428571429
RC-1052,3999,1,2019-03-27,3999,2019,3,27,3999,RC,Racing Bike,2019-03-25,Wednesday,6.0,6.0,2.6666666666666665,3.7142857142857144
RC-1052,3999,2,2019-04-06,3999,2019,4,6,7998,RC,Racing Bike,2019-04-01,Saturday,1.0,6.0,3.0,3.142857142857143
RC-1052,3999,10,2019-04-07,3999,2019,4,7,39990,RC,Racing Bike,2019-04-01,Sunday,2.0,2.0,4.333333333333333,4.285714285714286
RC-1052,3999,4,2019-04-08,3999,2019,4,8,15996,RC,Racing Bike,2019-04-08,Monday,10.0,9.0,5.333333333333333,3.5714285714285716
RC-1052,3999,3,2019-05-11,3999,2019,5,11,11997,RC,Racing Bike,2019-05-06,Saturday,4.0,1.0,5.666666666666667,3.857142857142857
RC-1052,3999,3,2019-05-11,3999,2019,5,11,11997,RC,Racing Bike,2019-05-06,Saturday,3.0,1.0,3.3333333333333335,4.142857142857143
RC-1052,3999,8,2019-05-20,3999,2019,5,20,31992,RC,Racing Bike,2019-05-20,Monday,3.0,6.0,4.666666666666667,4.428571428571429
RC-1052,3999,5,2019-05-24,3999,2019,5,24,19995,RC,Racing Bike,2019-05-20,Friday,8.0,1.0,5.333333333333333,5.0
RC-1052,3999,4,2019-05-26,3999,2019,5,26,15996,RC,Racing Bike,2019-05-20,Sunday,5.0,2.0,5.666666666666667,5.285714285714286
RC-1052,3999,2,2019-06-13,3999,2019,6,13,7998,RC,Racing Bike,2019-06-10,Thursday,4.0,10.0,3.6666666666666665,4.142857142857143
RC-1052,3999,9,2019-06-19,3999,2019,6,19,35991,RC,Racing Bike,2019-06-17,Wednesday,2.0,4.0,5.0,4.857142857142857
RC-1052,3999,6,2019-06-20,3999,2019,6,20,23994,RC,Racing Bike,2019-06-17,Thursday,9.0,3.0,5.666666666666667,5.285714285714286
RC-1053,4599,1,2018-03-05,4599,2018,3,5,4599,RC,Racing Bike,2018-03-05,Monday,0.0,0.0,0.0,0.0
RC-1053,4599,6,2018-03-23,4599,2018,3,23,27594,RC,Racing Bike,2018-03-19,Friday,1.0,0.0,0.0,0.0
RC-1053,4599,8,2018-04-08,4599,2018,4,8,36792,RC,Racing Bike,2018-04-02,Sunday,6.0,0.0,5.0,0.0
RC-1053,4599,10,2018-05-18,4599,2018,5,18,45990,RC,Racing Bike,2018-05-14,Friday,8.0,0.0,8.0,0.0
RC-1053,4599,9,2018-06-17,4599,2018,6,17,41391,RC,Racing Bike,2018-06-11,Sunday,10.0,0.0,9.0,0.0
RC-1053,4599,3,2018-07-01,4599,2018,7,1,13797,RC,Racing Bike,2018-06-25,Sunday,9.0,0.0,7.333333333333333,0.0
RC-1053,4599,6,2018-07-01,4599,2018,7,1,27594,RC,Racing Bike,2018-06-25,Sunday,3.0,0.0,6.0,6.142857142857143
RC-1053,4599,9,2018-07-03,4599,2018,7,3,41391,RC,Racing Bike,2018-07-02,Tuesday,6.0,1.0,6.0,7.285714285714286
RC-1053,4599,1,2018-07-30,4599,2018,7,30,4599,RC,Racing Bike,2018-07-30,Monday,9.0,6.0,5.333333333333333,6.571428571428571
RC-1053,4599,9,2018-08-06,4599,2018,8,6,41391,RC,Racing Bike,2018-08-06,Monday,1.0,8.0,6.333333333333333,6.714285714285714
RC-1053,4599,6,2018-08-09,4599,2018,8,9,27594,RC,Racing Bike,2018-08-06,Thursday,9.0,10.0,5.333333333333333,6.142857142857143
RC-1053,4599,10,2018-09-06,4599,2018,9,6,45990,RC,Racing Bike,2018-09-03,Thursday,6.0,9.0,8.333333333333334,6.285714285714286
RC-1053,4599,7,2018-09-08,4599,2018,9,8,32193,RC,Racing Bike,2018-09-03,Saturday,10.0,3.0,7.666666666666667,6.857142857142857
RC-1053,4599,8,2018-09-20,4599,2018,9,20,36792,RC,Racing Bike,2018-09-17,Thursday,7.0,6.0,8.333333333333334,7.142857142857143
RC-1053,4599,6,2018-10-07,4599,2018,10,7,27594,RC,Racing Bike,2018-10-01,Sunday,8.0,9.0,7.0,6.714285714285714
RC-1053,4599,3,2018-10-10,4599,2018,10,10,13797,RC,Racing Bike,2018-10-08,Wednesday,6.0,1.0,5.666666666666667,7.0
RC-1053,4599,10,2018-10-13,4599,2018,10,13,45990,RC,Racing Bike,2018-10-08,Saturday,3.0,9.0,6.333333333333333,7.142857142857143
RC-1053,4599,1,2018-10-14,4599,2018,10,14,4599,RC,Racing Bike,2018-10-08,Sunday,10.0,6.0,4.666666666666667,6.428571428571429
RC-1053,4599,1,2018-10-26,4599,2018,10,26,4599,RC,Racing Bike,2018-10-22,Friday,1.0,10.0,4.0,5.142857142857143
RC-1053,4599,1,2018-12-03,4599,2018,12,3,4599,RC,Racing Bike,2018-12-03,Monday,1.0,7.0,1.0,4.285714285714286
RC-1053,4599,8,2019-01-17,4599,2019,1,17,36792,RC,Racing Bike,2019-01-14,Thursday,1.0,8.0,3.3333333333333335,4.285714285714286
RC-1053,4599,5,2019-03-04,4599,2019,3,4,22995,RC,Racing Bike,2019-03-04,Monday,8.0,6.0,4.666666666666667,4.142857142857143
RC-1053,4599,6,2019-03-09,4599,2019,3,9,27594,RC,Racing Bike,2019-03-04,Saturday,5.0,3.0,6.333333333333333,4.571428571428571
RC-1053,4599,4,2019-03-16,4599,2019,3,16,18396,RC,Racing Bike,2019-03-11,Saturday,6.0,10.0,5.0,3.7142857142857144
RC-1053,4599,7,2019-03-27,4599,2019,3,27,32193,RC,Racing Bike,2019-03-25,Wednesday,4.0,1.0,5.666666666666667,4.571428571428571
RC-1053,4599,9,2019-04-02,4599,2019,4,2,41391,RC,Racing Bike,2019-04-01,Tuesday,7.0,1.0,6.666666666666667,5.714285714285714
RC-1053,4599,1,2019-04-08,4599,2019,4,8,4599,RC,Racing Bike,2019-04-08,Monday,9.0,1.0,5.666666666666667,5.714285714285714
RC-1053,4599,8,2019-04-08,4599,2019,4,8,36792,RC,Racing Bike,2019-04-08,Monday,1.0,8.0,6.0,5.714285714285714
RC-1053,4599,10,2019-04-14,4599,2019,4,14,45990,RC,Racing Bike,2019-04-08,Sunday,8.0,5.0,6.333333333333333,6.428571428571429
RC-1053,4599,8,2019-04-15,4599,2019,4,15,36792,RC,Racing Bike,2019-04-15,Monday,10.0,6.0,8.666666666666666,6.714285714285714
RC-1053,4599,3,2019-05-11,4599,2019,5,11,13797,RC,Racing Bike,2019-05-06,Saturday,8.0,4.0,7.0,6.571428571428571
RC-1053,4599,4,2019-05-11,4599,2019,5,11,18396,RC,Racing Bike,2019-05-06,Saturday,3.0,7.0,5.0,6.142857142857143
RC-1053,4599,9,2019-06-13,4599,2019,6,13,41391,RC,Racing Bike,2019-06-10,Thursday,4.0,9.0,5.333333333333333,6.142857142857143
RC-1053,4599,3,2019-06-13,4599,2019,6,13,13797,RC,Racing Bike,2019-06-10,Thursday,9.0,1.0,5.333333333333333,6.428571428571429
RC-1053,4599,10,2019-06-22,4599,2019,6,22,45990,RC,Racing Bike,2019-06-17,Saturday,3.0,8.0,7.333333333333333,6.714285714285714
RC-1054,5499,10,2018-03-01,5499,2018,3,1,54990,RC,Racing Bike,2018-02-26,Thursday,0.0,0.0,0.0,0.0
RC-1054,5499,8,2018-03-05,5499,2018,3,5,43992,RC,Racing Bike,2018-03-05,Monday,10.0,0.0,0.0,0.0
RC-1054,5499,8,2018-03-14,5499,2018,3,14,43992,RC,Racing Bike,2018-03-12,Wednesday,8.0,0.0,8.666666666666666,0.0
RC-1054,5499,10,2018-03-22,5499,2018,3,22,54990,RC,Racing Bike,2018-03-19,Thursday,8.0,0.0,8.666666666666666,0.0
RC-1054,5499,6,2018-04-02,5499,2018,4,2,32994,RC,Racing Bike,2018-04-02,Monday,10.0,0.0,8.0,0.0
RC-1054,5499,2,2018-04-24,5499,2018,4,24,10998,RC,Racing Bike,2018-04-23,Tuesday,6.0,0.0,6.0,0.0
RC-1054,5499,9,2018-05-08,5499,2018,5,8,49491,RC,Racing Bike,2018-05-07,Tuesday,2.0,0.0,5.666666666666667,7.571428571428571
RC-1054,5499,8,2018-06-12,5499,2018,6,12,43992,RC,Racing Bike,2018-06-11,Tuesday,9.0,10.0,6.333333333333333,7.285714285714286
RC-1054,5499,6,2018-07-13,5499,2018,7,13,32994,RC,Racing Bike,2018-07-09,Friday,8.0,8.0,7.666666666666667,7.0
RC-1054,5499,4,2018-07-20,5499,2018,7,20,21996,RC,Racing Bike,2018-07-16,Friday,6.0,8.0,6.0,6.428571428571429
RC-1054,5499,2,2018-08-08,5499,2018,8,8,10998,RC,Racing Bike,2018-08-06,Wednesday,4.0,10.0,4.0,5.285714285714286
RC-1054,5499,10,2018-08-29,5499,2018,8,29,54990,RC,Racing Bike,2018-08-27,Wednesday,2.0,6.0,5.333333333333333,5.857142857142857
RC-1054,5499,6,2018-09-11,5499,2018,9,11,32994,RC,Racing Bike,2018-09-10,Tuesday,10.0,2.0,6.0,6.428571428571429
RC-1054,5499,4,2018-09-11,5499,2018,9,11,21996,RC,Racing Bike,2018-09-10,Tuesday,6.0,9.0,6.666666666666667,5.714285714285714
RC-1054,5499,9,2018-10-10,5499,2018,10,10,49491,RC,Racing Bike,2018-10-08,Wednesday,4.0,8.0,6.333333333333333,5.857142857142857
RC-1054,5499,5,2018-10-16,5499,2018,10,16,27495,RC,Racing Bike,2018-10-15,Tuesday,9.0,6.0,6.0,5.714285714285714
RC-1054,5499,3,2018-11-03,5499,2018,11,3,16497,RC,Racing Bike,2018-10-29,Saturday,5.0,4.0,5.666666666666667,5.571428571428571
RC-1054,5499,2,2018-11-16,5499,2018,11,16,10998,RC,Racing Bike,2018-11-12,Friday,3.0,2.0,3.3333333333333335,5.571428571428571
RC-1054,5499,10,2018-12-07,5499,2018,12,7,54990,RC,Racing Bike,2018-12-03,Friday,2.0,10.0,5.0,5.571428571428571
RC-1054,5499,7,2018-12-07,5499,2018,12,7,38493,RC,Racing Bike,2018-12-03,Friday,10.0,6.0,6.333333333333333,5.714285714285714
RC-1054,5499,3,2019-01-13,5499,2019,1,13,16497,RC,Racing Bike,2019-01-07,Sunday,7.0,4.0,6.666666666666667,5.571428571428571
RC-1054,5499,4,2019-01-14,5499,2019,1,14,21996,RC,Racing Bike,2019-01-14,Monday,3.0,9.0,4.666666666666667,4.857142857142857
RC-1054,5499,1,2019-01-19,5499,2019,1,19,5499,RC,Racing Bike,2019-01-14,Saturday,4.0,5.0,2.6666666666666665,4.285714285714286
RC-1054,5499,3,2019-01-19,5499,2019,1,19,16497,RC,Racing Bike,2019-01-14,Saturday,1.0,3.0,2.6666666666666665,4.285714285714286
RC-1054,5499,4,2019-01-21,5499,2019,1,21,21996,RC,Racing Bike,2019-01-21,Monday,3.0,2.0,2.6666666666666665,4.571428571428571
RC-1054,5499,2,2019-02-13,5499,2019,2,13,10998,RC,Racing Bike,2019-02-11,Wednesday,4.0,10.0,3.0,3.4285714285714284
RC-1054,5499,10,2019-02-18,5499,2019,2,18,54990,RC,Racing Bike,2019-02-18,Monday,2.0,7.0,5.333333333333333,3.857142857142857
RC-1054,5499,9,2019-02-18,5499,2019,2,18,49491,RC,Racing Bike,2019-02-18,Monday,10.0,3.0,7.0,4.714285714285714
RC-1054,5499,9,2019-02-28,5499,2019,2,28,49491,RC,Racing Bike,2019-02-25,Thursday,9.0,4.0,9.333333333333334,5.428571428571429
RC-1054,5499,1,2019-03-07,5499,2019,3,7,5499,RC,Racing Bike,2019-03-04,Thursday,9.0,1.0,6.333333333333333,5.428571428571429
RC-1054,5499,2,2019-03-11,5499,2019,3,11,10998,RC,Racing Bike,2019-03-11,Monday,1.0,3.0,4.0,5.285714285714286
RC-1054,5499,8,2019-03-20,5499,2019,3,20,43992,RC,Racing Bike,2019-03-18,Wednesday,2.0,4.0,3.6666666666666665,5.857142857142857
RC-1054,5499,4,2019-04-01,5499,2019,4,1,21996,RC,Racing Bike,2019-04-01,Monday,8.0,2.0,4.666666666666667,6.142857142857143
RC-1054,5499,1,2019-04-01,5499,2019,4,1,5499,RC,Racing Bike,2019-04-01,Monday,4.0,10.0,4.333333333333333,4.857142857142857
RC-1054,5499,2,2019-04-01,5499,2019,4,1,10998,RC,Racing Bike,2019-04-01,Monday,1.0,9.0,2.3333333333333335,3.857142857142857
RC-1054,5499,9,2019-04-02,5499,2019,4,2,49491,RC,Racing Bike,2019-04-01,Tuesday,2.0,9.0,4.0,3.857142857142857
RC-1054,5499,4,2019-04-08,5499,2019,4,8,21996,RC,Racing Bike,2019-04-08,Monday,9.0,1.0,5.0,4.285714285714286
RC-1054,5499,7,2019-04-13,5499,2019,4,13,38493,RC,Racing Bike,2019-04-08,Saturday,4.0,2.0,6.666666666666667,5.0
RC-1054,5499,6,2019-04-27,5499,2019,4,27,32994,RC,Racing Bike,2019-04-22,Saturday,7.0,8.0,5.666666666666667,4.714285714285714
RC-1054,5499,7,2019-05-11,5499,2019,5,11,38493,RC,Racing Bike,2019-05-06,Saturday,6.0,4.0,6.666666666666667,5.142857142857143
RC-1054,5499,2,2019-05-13,5499,2019,5,13,10998,RC,Racing Bike,2019-05-13,Monday,7.0,1.0,5.0,5.285714285714286
RC-1054,5499,6,2019-05-20,5499,2019,5,20,32994,RC,Racing Bike,2019-05-20,Monday,2.0,2.0,5.0,5.857142857142857
RC-1054,5499,8,2019-06-19,5499,2019,6,19,43992,RC,Racing Bike,2019-06-17,Wednesday,6.0,9.0,5.333333333333333,5.714285714285714
RC-1054,5499,1,2019-06-19,5499,2019,6,19,5499,RC,Racing Bike,2019-06-17,Wednesday,8.0,4.0,5.0,5.285714285714286
RC-1054,5499,7,2019-06-25,5499,2019,6,25,38493,RC,Racing Bike,2019-06-24,Tuesday,1.0,7.0,5.333333333333333,5.285714285714286
RC-1055,1999,3,2018-03-09,1999,2018,3,9,5997,RC,Racing Bike,2018-03-05,Friday,0.0,0.0,0.0,0.0
RC-1055,1999,8,2018-03-21,1999,2018,3,21,15992,RC,Racing Bike,2018-03-19,Wednesday,3.0,0.0,0.0,0.0
RC-1055,1999,2,2018-04-20,1999,2018,4,20,3998,RC,Racing Bike,2018-04-16,Friday,8.0,0.0,4.333333333333333,0.0
RC-1055,1999,8,2018-05-05,1999,2018,5,5,15992,RC,Racing Bike,2018-04-30,Saturday,2.0,0.0,6.0,0.0
RC-1055,1999,10,2018-05-08,1999,2018,5,8,19990,RC,Racing Bike,2018-05-07,Tuesday,8.0,0.0,6.666666666666667,0.0
RC-1055,1999,7,2018-05-11,1999,2018,5,11,13993,RC,Racing Bike,2018-05-07,Friday,10.0,0.0,8.333333333333334,0.0
RC-1055,1999,6,2018-05-27,1999,2018,5,27,11994,RC,Racing Bike,2018-05-21,Sunday,7.0,0.0,7.666666666666667,6.285714285714286
RC-1055,1999,5,2018-05-27,1999,2018,5,27,9995,RC,Racing Bike,2018-05-21,Sunday,6.0,3.0,6.0,6.571428571428571
RC-1055,1999,9,2018-05-30,1999,2018,5,30,17991,RC,Racing Bike,2018-05-28,Wednesday,5.0,8.0,6.666666666666667,6.714285714285714
RC-1055,1999,6,2018-06-22,1999,2018,6,22,11994,RC,Racing Bike,2018-06-18,Friday,9.0,2.0,6.666666666666667,7.285714285714286
RC-1055,1999,5,2018-07-03,1999,2018,7,3,9995,RC,Racing Bike,2018-07-02,Tuesday,6.0,8.0,6.666666666666667,6.857142857142857
RC-1055,1999,8,2018-07-13,1999,2018,7,13,15992,RC,Racing Bike,2018-07-09,Friday,5.0,10.0,6.333333333333333,6.571428571428571
RC-1055,1999,6,2018-08-08,1999,2018,8,8,11994,RC,Racing Bike,2018-08-06,Wednesday,8.0,7.0,6.333333333333333,6.428571428571429
RC-1055,1999,6,2018-08-22,1999,2018,8,22,11994,RC,Racing Bike,2018-08-20,Wednesday,6.0,6.0,6.666666666666667,6.428571428571429
RC-1055,1999,4,2018-08-23,1999,2018,8,23,7996,RC,Racing Bike,2018-08-20,Thursday,6.0,5.0,5.333333333333333,6.285714285714286
RC-1055,1999,8,2018-08-24,1999,2018,8,24,15992,RC,Racing Bike,2018-08-20,Friday,4.0,9.0,6.0,6.142857142857143
