PRODUCTID,PRICE_UNITARIO,ANIO,INGRESO_TOTAL,PRODCATEGORYID,SEMANA,DIA_SEMANA_Monday,DIA_SEMANA_Saturday,DIA_SEMANA_Sunday,DIA_SEMANA_Thursday,DIA_SEMANA_Tuesday,DIA_SEMANA_Wednesday,MES_10,MES_11,MES_12,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,SHORT_DESCR_CAT_Cruiser,SHORT_DESCR_CAT_Cyclo-cross Bike,SHORT_DESCR_CAT_Downhill Bike,SHORT_DESCR_CAT_Hybrid Bike,SHORT_DESCR_CAT_Mountain Bike,SHORT_DESCR_CAT_Racing Bike,SHORT_DESCR_CAT_Road Bike,SHORT_DESCR_CAT_eBike,DIA_SIN,DIA_COS,MES_SIN,MES_COS,DIA_ANIO_SIN,DIA_ANIO_COS,REAL_QUANTITY,PREDICTED_QUANTITY,ERROR_ABSOLUTO
RC-1054,1.955063626853865,2019,0.0323657480093088,RC,2019-02-11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,-1.22473861409351,-1.2295104,0.004771812427791344
MB-1034,0.3218924949016409,2018,-0.2436480386909332,MB,2018-11-05,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,-0.877774801815794,-0.87300366,0.004771140183256195
EB-1137,3.262144922792962,2019,-0.2118761003761096,EB,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,-1.571702426371226,-1.5764664,0.004764014783253945
DB-1082,-0.3580510863678018,2019,-0.1448633272555138,DB,2019-03-04,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9884683243281114,0.1514277775045767,1.0,6.123233995736766e-17,0.9070138128026359,0.4211008707960896,0.51008044729507,0.50532943,0.004751017191767959
CC-1021,-0.415756466363447,2019,-0.7445093888499273,CC,2019-04-01,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,-1.571702426371226,-1.5764344,0.004731947484364785
MB-1033,1.138478060877753,2018,1.372227017638162,MB,2018-06-11,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.6513724827222223,-0.758758122692791,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993,0.51008044729507,0.50540084,0.004679610827327041
CB-1163,-0.8817546293471484,2019,-0.7211731760926375,CB,2019-01-14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.29936312297335804,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.2386727660059501,0.9711000518829505,-0.183847177260362,-0.18849264,0.004645463592566151
CC-1023,-0.2976237544855695,2019,-0.7274014220650223,CC,2019-01-14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.2993631229733582,-0.9541392564000488,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,-1.571702426371226,-1.576275,0.00457256466423539
HB-1176,-0.3858149956109896,2019,-0.3620635507228566,HB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,-0.183847177260362,-0.17927705,0.004570129745446544
EB-1137,3.262144922792962,2018,-0.2118761003761096,EB,2018-04-30,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.20129852008866114,0.9795299412524943,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995,-1.571702426371226,-1.5762647,0.004562312665334023
RC-1054,1.955063626853865,2019,0.8994321936332058,RC,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9987165071710528,-0.05064916883871264,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,-0.530810989538078,-0.53532225,0.0045112593976214255
BX-1012,-0.8213272974649161,2019,-0.5515914408192241,BX,2019-04-22,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588,1.204008071850502,1.1995535,0.004454582165443366
RO-1001,-0.7527341099229227,2018,-0.6277494865068658,RO,2018-03-19,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8978045395707417,-0.44039415155763423,1.0,6.123233995736766e-17,0.9813064702716093,0.19245158197082998,-0.183847177260362,-0.18830113,0.004453953868902821
RC-1053,1.465112287268198,2019,0.2530348679676001,RC,2019-06-10,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.48530196253108104,-0.8743466161445821,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316,-0.877774801815794,-0.8822236,0.004448804293825104
RC-1057,1.682868438195161,2019,0.7417550804082746,RC,2019-05-06,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,-0.530810989538078,-0.5264298,0.004381217161063877
HB-1173,-0.6852297031355641,2019,-0.7323682511316076,HB,2019-01-21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,-1.22473861409351,-1.2203755,0.004363076221195472
BX-1015,-0.8757663351966569,2019,-0.6932643270518247,BX,2019-05-13,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,0.1631166350173539,0.15878691,0.004329727225262536
HB-1176,-0.3858149956109896,2018,-0.6456458388578955,HB,2018-05-28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,-1.22473861409351,-1.2290367,0.00429807471111654
DB-1081,-0.2224978824157671,2018,-0.3619847121662441,DB,2018-11-05,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9377521321470804,0.3473052528448203,-0.5000000000000004,0.8660254037844384,-0.8115390590073611,0.5842981736283683,-0.530810989538078,-0.5265652,0.00424579540813419
BX-1014,-0.6035711465379529,2018,-0.7717086908812281,BX,2018-07-30,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.20129852008866006,0.9795299412524945,-0.8660254037844385,-0.5000000000000004,-0.5012418134457756,-0.8653072543632061,-1.571702426371226,-1.5759367,0.004234248700490273
HB-1172,-0.6035711465379529,2019,-0.3937566504810678,HB,2019-05-13,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488,0.51008044729507,0.5058578,0.004222622015834121
RC-1056,0.3218924949016409,2018,0.7414397261818247,RC,2018-04-09,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6513724827222223,-0.758758122692791,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,0.857044259572786,0.8612447,0.004200418924528493
RC-1056,0.3218924949016409,2018,0.3474046202327215,RC,2018-07-30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-2.4492935982947064e-16,1.0,-0.4999999999999997,-0.8660254037844388,-0.4862727071086902,-0.8738071036110807,0.1631166350173539,0.15892126,0.004195378355938806
BX-1014,-0.6035711465379529,2018,-0.3307646437477078,BX,2018-06-25,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,0.857044259572786,0.86122847,0.004184206461149587
RO-1002,-0.6634540880428678,2019,-0.7803809321085993,RO,2019-01-21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257,-1.571702426371226,-1.5758455,0.004143053593983925
EB-1131,-0.2219534920384497,2019,-0.4799271928584928,EB,2019-05-20,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.9884683243281114,0.15142777750457667,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,-0.877774801815794,-0.8819008,0.004125985537721588
DB-1082,-0.3580510863678018,2018,-0.736152501849006,DB,2018-08-20,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.9680771188662041,-0.2506525322587213,-0.8660254037844385,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488,-1.571702426371226,-1.5676626,0.004039829668650352
CC-1022,-0.3852706052336722,2019,-0.456275625874753,CC,2019-06-03,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.5712682150947923,0.8207634412072763,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,-0.530810989538078,-0.53481185,0.0040008648244097555
BX-1011,-0.9029858540625272,2019,-0.7365466946320683,BX,2019-01-21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,-0.183847177260362,-0.17985824,0.003988939755402904
EB-1136,1.6834128285724783,2019,1.1362632176970526,EB,2019-02-11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,-0.183847177260362,-0.17988521,0.0039619686536420395
EB-1134,1.5745347531089968,2018,-0.456275625874753,EB,2018-12-03,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,-0.4014879892059737,0.9158642882672868,-1.571702426371226,-1.5756284,0.003925973477711953
HB-1176,-0.3858149956109896,2018,-0.0784812625878177,HB,2018-07-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.20129852008866114,0.9795299412524943,-0.4999999999999997,-0.8660254037844388,-0.47115950767386394,-0.8820480249558535,0.857044259572786,0.86095136,0.003907104467588796
RO-1002,-0.6634540880428678,2019,-0.4001425735666775,RO,2019-01-28,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,0.857044259572786,0.8609052,0.003860910867887868
DB-1082,-0.3580510863678018,2018,-0.0463151314899318,DB,2018-12-10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0,-0.2884824328806098,0.9574851883550389,0.857044259572786,0.85320306,0.0038412013299881087
BX-1015,-0.8757663351966569,2018,-0.6225461417704431,BX,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9987165071710528,-0.05064916883871355,-2.4492935982947064e-16,1.0,-0.13727877211326517,0.9905324521322227,1.204008071850502,1.2078294,0.0038212843430405208
HB-1172,-0.6035711465379529,2018,-0.7717086908812281,HB,2018-06-11,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,-1.571702426371226,-1.5679014,0.0038010534616801372
MB-1032,-0.3313759578792488,2018,-0.1178217023374381,MB,2018-06-25,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,0.51008044729507,0.5063119,0.0037685538319351952
BX-1012,-0.8213272974649161,2018,-0.7088743612610929,BX,2018-08-20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.9987165071710528,-0.05064916883871355,-0.8660254037844385,-0.5000000000000004,-0.7856498550787144,-0.6186714032625032,-0.530810989538078,-0.52706426,0.003746725717429844
HB-1176,-0.3858149956109896,2019,0.1105735961688747,HB,2019-02-11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.48530196253108104,-0.8743466161445821,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,1.5509718841282178,1.5472445,0.003727335330610426
EB-1134,1.5745347531089968,2019,1.814274804564257,EB,2019-01-21,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.72479278722912,0.6889669190756865,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257,0.51008044729507,0.5063703,0.0037101412800553124
EB-1131,-0.2219534920384497,2018,-0.0068958531836989,EB,2018-05-28,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,-0.5712682150947924,0.8207634412072763,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,0.51008044729507,0.5137478,0.003667364022373887
HB-1171,-0.6580101842696937,2018,-0.4489436401097937,HB,2018-12-17,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.9987165071710528,-0.05064916883871355,-2.4492935982947064e-16,1.0,-0.13727877211326517,0.9905324521322227,0.51008044729507,0.50642127,0.0036591793087723534
HB-1176,-0.3858149956109896,2019,-0.4565909801012029,HB,2019-01-21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.9680771188662041,-0.2506525322587213,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,-0.530810989538078,-0.52720594,0.0036050454767987405
BX-1015,-0.8757663351966569,2018,-0.6225461417704431,BX,2018-09-17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.7907757369376986,-0.6121059825476627,-1.0,-1.8369701987210297e-16,-0.9829265519799822,-0.18399835165767986,1.204008071850502,1.2075392,0.0035311289322739192
RC-1054,1.955063626853865,2018,2.2000318620690518,RC,2018-12-03,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0,-0.4014879892059737,0.9158642882672868,0.51008044729507,0.51360244,0.003521988293766709
CC-1021,-0.415756466363447,2018,-0.7445093888499273,CC,2018-03-05,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9680771188662043,-0.2506525322587204,1.0,6.123233995736766e-17,0.9209712877166346,0.38963044953078796,-1.571702426371226,-1.5752234,0.0035210195211079487
HB-1176,-0.3858149956109896,2019,0.0160461667905285,HB,2019-01-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,1.204008071850502,1.2005029,0.003505199383460944
MB-1033,1.138478060877753,2018,0.7416762418516621,MB,2018-03-26,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.20129852008866006,0.9795299412524945,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289,-0.183847177260362,-0.18039209,0.0034550907544721177
RC-1052,1.138478060877753,2018,-0.519425309721338,RC,2018-05-14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,-1.571702426371226,-1.5682673,0.003435080942759239
EB-1134,1.5745347531089968,2018,-0.456275625874753,EB,2018-09-10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0.29936312297335804,-0.9541392564000488,-1.0,-1.8369701987210297e-16,-0.9587178169872964,-0.2843591872810036,-1.571702426371226,-1.5682911,0.0034113582941386333
RC-1052,1.138478060877753,2019,-0.204149921828088,RC,2019-04-01,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9377521321470804,0.3473052528448203,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,-1.22473861409351,-1.2281467,0.003408058155330407
RC-1052,1.138478060877753,2018,0.4264008539584121,RC,2018-12-10,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.7907757369376989,-0.6121059825476626,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,-0.530810989538078,-0.5341944,0.003383420309181484
DB-1083,-0.3858149956109896,2019,0.1105735961688747,DB,2019-05-13,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,1.5509718841282178,1.547607,0.003364939090376051
MB-1032,-0.3313759578792488,2018,-0.7322894125749952,MB,2018-12-03,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9987165071710528,-0.05064916883871264,-2.4492935982947064e-16,1.0,-0.38566340624360745,0.9226395488404875,-1.571702426371226,-1.5683755,0.00332695811713668
DB-1081,-0.2224978824157671,2018,0.3470892660062716,DB,2018-05-14,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,-0.4853019625310808,-0.8743466161445822,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,1.5509718841282178,1.5476741,0.0032978242603589614
EB-1134,1.5745347531089968,2018,1.814274804564257,EB,2018-08-27,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.3943558551133187,0.9189578116202306,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,0.51008044729507,0.51332814,0.0032476877185103614
CC-1021,-0.415756466363447,2018,-0.5641267713206061,CC,2018-02-26,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.8587639582758029,0.5123714121284237,-0.877774801815794,-0.87458616,0.003188636864469574
RC-1051,0.3218924949016409,2019,-0.0466304857163816,RC,2019-06-24,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.20129852008866114,0.9795299412524943,1.2246467991473532e-16,-1.0,0.02581844022713308,-0.9996666485105112,-0.530810989538078,-0.5276318,0.0031791702898785745
MB-1032,-0.3313759578792488,2018,-0.1178217023374381,MB,2018-08-20,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.9987165071710528,-0.05064916883871355,-0.8660254037844385,-0.5000000000000004,-0.7856498550787144,-0.6186714032625032,0.51008044729507,0.5069126,0.0031678582218888085
MB-1034,0.3218924949016409,2019,0.1503870672581699,MB,2019-05-13,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488,-0.183847177260362,-0.18696971,0.003122535116232533
DB-1083,-0.3858149956109896,2018,-0.4565909801012029,DB,2018-05-07,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.6513724827222223,-0.758758122692791,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,-0.530810989538078,-0.53375804,0.0029470547047808493
CB-1161,-0.8213272974649161,2018,-0.6145046089959716,CB,2018-04-30,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0.20129852008866006,0.9795299412524945,0.49999999999999994,-0.8660254037844387,0.8717063187093218,-0.4900286664290592,0.51008044729507,0.5072217,0.0028587485340836327
BX-1013,-0.7941077785990457,2018,-0.799302185695591,BX,2018-06-25,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.72479278722912,0.6889669190756865,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151,-1.571702426371226,-1.5745499,0.0028474870351460346
CC-1023,-0.2976237544855695,2019,-0.2982043198667595,CC,2019-01-28,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.39435585511331855,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,-0.183847177260362,-0.18666434,0.002817165619887013
RC-1054,1.955063626853865,2018,0.0323657480093088,RC,2018-08-06,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.9987165071710528,-0.05064916883871264,-0.8660254037844385,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648,-1.22473861409351,-1.2275106,0.002771957386287438
BX-1013,-0.7941077785990457,2019,-0.6577081380196027,BX,2019-03-11,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.10116832198743204,-0.9948693233918952,1.0,6.123233995736766e-17,0.9611297838723007,0.27609697309746883,-0.183847177260362,-0.18108821,0.0027589681081403306
RO-1001,-0.7527341099229227,2019,-0.7105299709499547,RO,2019-03-11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836,-0.877774801815794,-0.8804859,0.0027110904800433655
MB-1034,0.3218924949016409,2018,1.135474832130928,MB,2018-04-02,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0.39435585511331855,0.9189578116202306,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,1.5509718841282178,1.5482782,0.002693671580915602
HB-1172,-0.6035711465379529,2019,-0.7717086908812281,HB,2019-06-17,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-0.2993631229733582,-0.9541392564000488,1.2246467991473532e-16,-1.0,0.24702218048093552,-0.9690098257244062,-1.571702426371226,-1.5690228,0.002679651674875938
EB-1136,1.6834128285724783,2019,0.7420704346347244,EB,2019-01-28,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.5712682150947924,0.8207634412072763,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,-0.530810989538078,-0.5281606,0.0026504174860760843
HB-1173,-0.6852297031355641,2019,-0.527703358165647,HB,2019-02-18,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.651372482722222,-0.7587581226927911,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,0.1631166350173539,0.16568461,0.0025679755878859623
EB-1134,1.5745347531089968,2018,2.571124948043927,EB,2018-12-10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0,-0.2884824328806098,0.9574851883550389,1.204008071850502,1.2015257,0.002482383679115241
BX-1013,-0.7941077785990457,2019,-0.799302185695591,BX,2019-02-18,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.651372482722222,-0.7587581226927911,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,-1.571702426371226,-1.5741467,0.0024443212178852924
RC-1051,0.3218924949016409,2019,-0.4406655916654848,RC,2019-06-17,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,-1.22473861409351,-1.2271296,0.002390964496883141
BX-1015,-0.8757663351966569,2019,-0.8111279691874609,BX,2019-03-11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10116832198743272,-0.994869323391895,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836,-1.571702426371226,-1.5740464,0.0023439469960835346
EB-1136,1.6834128285724783,2019,2.318841566884037,EB,2019-04-08,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.48530196253108104,-0.8743466161445821,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,0.857044259572786,0.859385,0.0023407540075363054
EB-1136,1.6834128285724783,2019,1.5304560007593808,EB,2019-05-13,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.48530196253108104,-0.8743466161445821,0.49999999999999994,-0.8660254037844387,0.7526668275320085,-0.6584015846980488,0.1631166350173539,0.16544421,0.002327575154345618
DB-1083,-0.3858149956109896,2019,-0.4565909801012029,DB,2019-02-25,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.8674563547295969,0.49751328890718066,-0.530810989538078,-0.5331308,0.0023198350278094138
BX-1015,-0.8757663351966569,2018,-0.6225461417704431,BX,2018-11-12,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48530196253108104,-0.8743466161445821,-0.5000000000000004,0.8660254037844384,-0.7354170229639858,0.6776147890466887,1.204008071850502,1.2063239,0.0023157902253037044
RC-1054,1.955063626853865,2018,0.0323657480093088,RC,2018-04-23,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,-0.9884683243281114,0.15142777750457667,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588,-1.22473861409351,-1.2269405,0.002201898563655602
